timestamp,datetime,open,high,low,close,volume,atr,vwap,clv,zvol,entropy,regime,returns,vwap_upper,vwap_lower,long_signal,short_signal,signal_strength
2025-09-09 13:10:00,2025-09-09 13:10:00,0.24549,0.24711,0.24505,0.24699,91156.0,0.00197714285714286,nan,0.8834951456310596,nan,2.702436629741294,Mean-reversion,0.006091636771044287,nan,nan,False,False,0
2025-09-09 13:15:00,2025-09-09 13:15:00,0.24699,0.24734,0.24633,0.24634,77091.0,0.0018642857142857191,nan,-0.9801980198019606,nan,2.737604990511387,Mean-reversion,-0.0026351544651060225,nan,nan,False,False,0
2025-09-09 13:20:00,2025-09-09 13:20:00,0.24634,0.24775,0.24593,0.24636,105061.0,0.0018485714285714316,nan,-0.5274725274725399,nan,2.7242903117257176,Mean-reversion,8.118530550417498e-05,nan,nan,False,False,0
2025-09-09 13:25:00,2025-09-09 13:25:00,0.24636,0.24743,0.24636,0.24737,53213.0,0.0018435714285714325,nan,0.8878504672897128,nan,2.743821700413739,Mean-reversion,0.0040913106712192745,nan,nan,False,False,0
2025-09-09 13:30:00,2025-09-09 13:30:00,0.24737,0.24793,0.24635,0.24668,187155.0,0.0017057142857142907,nan,-0.5822784810126616,nan,2.765912678469201,Mean-reversion,-0.0027932413667697466,nan,nan,False,False,0
2025-09-09 13:35:00,2025-09-09 13:35:00,0.24668,0.24719,0.246,0.24615,65069.0,0.0016607142857142912,nan,-0.7478991596638459,nan,2.7856861661125962,Mean-reversion,-0.002150843919082522,nan,nan,False,False,0
2025-09-09 13:40:00,2025-09-09 13:40:00,0.24615,0.24766,0.24615,0.24766,28155.0,0.0015650000000000028,nan,1.0,nan,2.79400476899544,Mean-reversion,0.006115731582742956,nan,nan,False,False,0
2025-09-09 13:45:00,2025-09-09 13:45:00,0.24766,0.2485,0.24709,0.24709,144300.0,0.0015185714285714305,nan,-1.0,nan,2.7961515227234677,Mean-reversion,-0.002304195056866785,nan,nan,False,False,0
2025-09-09 13:50:00,2025-09-09 13:50:00,0.24709,0.24747,0.2464,0.2465,28835.0,0.0014021428571428577,nan,-0.8130841121495511,nan,2.7851090630696276,Mean-reversion,-0.0023906492473409475,nan,nan,False,False,0
2025-09-09 13:55:00,2025-09-09 13:55:00,0.2465,0.24692,0.24625,0.24679,45240.0,0.00135357142857143,nan,0.6119402985074911,nan,2.7888436136939325,Mean-reversion,0.0011757790890120365,nan,nan,False,False,0
2025-09-09 14:00:00,2025-09-09 14:00:00,0.24679,0.24778,0.24302,0.24395,376998.0,0.0016171428571428567,nan,-0.6092436974789962,nan,2.8064636834753953,Mean-reversion,-0.01157448630991059,nan,nan,False,False,0
2025-09-09 14:05:00,2025-09-09 14:05:00,0.24395,0.24481,0.24265,0.24375,156108.0,0.0016771428571428551,nan,0.01851851851851138,nan,2.773231268859718,Mean-reversion,-0.0008201763838896378,nan,nan,False,False,0
2025-09-09 14:10:00,2025-09-09 14:10:00,0.24375,0.24558,0.24356,0.24553,99903.0,0.0016914285714285699,nan,0.9504950495049558,nan,2.776290176668938,Mean-reversion,0.007276029483524747,nan,nan,False,False,0
2025-09-09 14:15:00,2025-09-09 14:15:00,0.24553,0.2456,0.24385,0.24429,57977.0,0.0017199999999999974,nan,-0.4971428571428622,nan,2.7842753587339337,Mean-reversion,-0.005063095214331635,nan,nan,False,False,0
2025-09-09 14:20:00,2025-09-09 14:20:00,0.24429,0.24444,0.24307,0.24339,72775.0,0.0016707142857142812,nan,-0.5328467153284802,nan,2.7890476874822787,Mean-reversion,-0.003690949072066331,nan,nan,False,False,0
2025-09-09 14:25:00,2025-09-09 14:25:00,0.24339,0.24353,0.24232,0.24325,82029.0,0.001684999999999994,nan,0.5371900826446198,nan,2.750160973247646,Mean-reversion,-0.0005753740089689119,nan,nan,False,False,0
2025-09-09 14:30:00,2025-09-09 14:30:00,0.24325,0.24325,0.23889,0.23914,634210.0,0.0018664285714285664,0.24449897520580188,-0.8853211009174312,5.3446839829150345,2.6627852294704537,Mean-reversion,-0.01704056657468048,0.24561883234865903,0.24337911806294474,True,False,1
2025-09-09 14:35:00,2025-09-09 14:35:00,0.23914,0.24013,0.23753,0.23965,336067.0,0.001975714285714281,0.24423511513049373,0.6307692307692272,2.6809600537148772,2.6450848293366955,Mean-reversion,0.002130371114206423,0.2454205437019223,0.24304968655906517,False,False,0
2025-09-09 14:40:00,2025-09-09 14:40:00,0.23965,0.23982,0.23856,0.239,86537.0,0.0019528571428571392,0.24418072116206094,-0.30158730158731417,0.6857463225819659,2.635527580441544,Mean-reversion,-0.0027159736741297065,0.2453524354477752,0.24300900687634666,False,False,0
2025-09-09 14:45:00,2025-09-09 14:45:00,0.239,0.24023,0.23882,0.2396,117483.0,0.0019685714285714246,0.24411535240735197,0.10638297872341264,0.9212379504978591,2.628856146688344,Mean-reversion,0.0025073143097837673,0.24529649526449482,0.2429342095502091,False,False,0
2025-09-09 14:50:00,2025-09-09 14:50:00,0.2396,0.24067,0.2389,0.24067,63564.0,0.001987142857142854,0.24411487518995675,1.0,0.4986635608935396,2.626368271123431,Mean-reversion,0.004455834303018506,0.24530716090424246,0.24292258947567105,False,False,0
2025-09-09 14:55:00,2025-09-09 14:55:00,0.24067,0.24071,0.24003,0.24042,36709.0,0.0019349999999999981,0.24410036418949826,0.14705882352939256,0.286935285543463,2.6026156226803074,Mean-reversion,-0.0010393066682046505,0.24526136418949826,0.24293936418949827,False,False,0
2025-09-09 15:00:00,2025-09-09 15:00:00,0.24042,0.24079,0.23967,0.24,90539.0,0.0019385714285714284,0.2440495970180008,-0.41071428571429636,0.6995998029601058,2.645113551324676,Mean-reversion,-0.0017484705341169404,0.24521273987514366,0.24288645416085794,False,False,0
2025-09-09 15:05:00,2025-09-09 15:05:00,0.24,0.24006,0.23903,0.23943,183306.0,0.001964285714285714,0.2439335114227915,-0.22330097087376652,1.3850707097452206,2.632576683262858,Mean-reversion,-0.002377824785964002,0.2451120828513629,0.24275493999422007,False,False,0
2025-09-09 15:10:00,2025-09-09 15:10:00,0.23943,0.23943,0.23821,0.23865,130903.0,0.001711428571428572,0.24383473872984346,-0.2786885245901699,0.972112586845993,2.6363435782203157,Mean-reversion,-0.0032630551041216206,0.2448615958727006,0.24280788158698632,False,False,0
2025-09-09 15:15:00,2025-09-09 15:15:00,0.23865,0.23966,0.23797,0.23813,133982.0,0.0016778571428571456,0.24373975195494815,-0.8106508875739421,0.9823638035845516,2.636713899993521,Mean-reversion,-0.0021813004160538873,0.24474646624066243,0.24273303766923388,False,False,0
2025-09-09 15:20:00,2025-09-09 15:20:00,0.23813,0.23896,0.23768,0.23894,76286.0,0.0016250000000000034,0.24368961191751928,0.9687500000000122,0.554531099435781,2.6301207166899694,Mean-reversion,0.0033957313532259627,0.2446646119175193,0.24271461191751928,False,False,0
2025-09-09 15:25:00,2025-09-09 15:25:00,0.23894,0.23927,0.23861,0.23926,94159.0,0.001547142857142862,0.24369859385866793,0.9696969696969404,0.701001148370598,2.6159115983773,Mean-reversion,0.0013383523536803614,0.24462687957295365,0.24277030814438222,False,False,0
2025-09-09 15:30:00,2025-09-09 15:30:00,0.23926,0.23926,0.23788,0.23922,98263.0,0.0015478571428571483,0.24364310736197356,0.9420289855072284,0.7242032131575045,2.567033277076616,Mean-reversion,-0.0001671961214394942,0.24457182164768784,0.24271439307625928,False,False,0
2025-09-09 15:35:00,2025-09-09 15:35:00,0.23922,0.23922,0.23753,0.23791,63776.0,0.0015821428571428633,0.2435938996084414,-0.5502958579881422,0.4668398251497854,2.60258456706423,Mean-reversion,-0.005491179727566058,0.24454318532272712,0.2426446138941557,False,False,0
2025-09-09 15:40:00,2025-09-09 15:40:00,0.23791,0.23812,0.23724,0.2377,81304.0,0.001333571428571434,0.24353034961523748,0.04545454545452825,0.5903910951908882,2.597475076943465,Mean-reversion,-0.0008830765276043191,0.24433049247238034,0.24273020675809462,False,False,0
2025-09-09 15:45:00,2025-09-09 15:45:00,0.2377,0.23806,0.23704,0.23729,155423.0,0.0012207142857142892,0.2433968657965961,-0.5098039215686238,1.1101530520226879,2.6159928034443896,Mean-reversion,-0.0017263525624820588,0.2441292943680247,0.24266443722516753,False,False,0
2025-09-09 15:50:00,2025-09-09 15:50:00,0.23729,0.23874,0.2367,0.23869,96478.0,0.0012764285714285753,0.24334080078190168,0.9509803921568685,0.6837127928624895,2.621616433812124,Mean-reversion,0.005882617073276591,0.24410665792475883,0.24257494363904453,False,False,0
2025-09-09 15:55:00,2025-09-09 15:55:00,0.23869,0.23877,0.23811,0.23818,80518.0,0.0012228571428571486,0.24328842190523095,-0.7878787878787509,0.5664896049530376,2.60721485746587,Mean-reversion,-0.0021389485370930895,0.24402213619094523,0.24255470761951667,False,False,0
2025-09-09 16:00:00,2025-09-09 16:00:00,0.23818,0.239,0.23818,0.23865,122555.0,0.0011550000000000052,0.2432294001785339,0.14634146341464735,0.8668295614189939,2.5928903678036703,Mean-reversion,0.0019713531120557465,0.2439224001785339,0.2425364001785339,False,False,0
2025-09-09 16:05:00,2025-09-09 16:05:00,0.23865,0.23865,0.23755,0.23755,64882.0,0.0011850000000000035,0.243086355631082,-1.0,0.480335069283249,2.638441705918534,Mean-reversion,-0.00461991581897518,0.24379735563108199,0.242375355631082,False,False,0
2025-09-09 16:10:00,2025-09-09 16:10:00,0.23755,0.23907,0.23733,0.23907,67619.0,0.0012292857142857164,0.2428464981814348,1.0,0.5256279309069927,2.8161362734950712,Mean-reversion,0.006378268444836203,0.24358406961000623,0.24210892675286338,False,False,0
2025-09-09 16:15:00,2025-09-09 16:15:00,0.23907,0.23933,0.23825,0.23845,49819.0,0.0012328571428571447,0.24272565665655974,-0.6296296296296182,0.39429122332554034,2.8191056009559086,Mean-reversion,-0.002596751333533102,0.24346537094227402,0.24198594237084545,False,False,0
2025-09-09 16:20:00,2025-09-09 16:20:00,0.23845,0.23852,0.23768,0.23852,49289.0,0.001205714285714288,0.24238432850285851,1.0,0.4048181094553242,2.777669660762452,Mean-reversion,0.00029351951067189155,0.24310775707428708,0.24166089993142995,False,False,0
2025-09-09 16:25:00,2025-09-09 16:25:00,0.23852,0.23939,0.23835,0.23842,41131.0,0.0011592857142857138,0.24211504704040684,-0.865384615384639,0.34961342716386934,2.740910882307712,Mean-reversion,-0.00041933996504968444,0.24281061846897828,0.2414194756118354,False,False,0
2025-09-09 16:30:00,2025-09-09 16:30:00,0.23842,0.2391,0.23836,0.2391,29446.0,0.0011207142857142863,0.24186832671251882,1.0,0.2632324101440935,2.743608888340547,Mean-reversion,0.0028480501744236365,0.2425407552839474,0.24119589814109024,False,False,0
2025-09-09 16:35:00,2025-09-09 16:35:00,0.2391,0.2391,0.23859,0.23879,10967.0,0.0011099999999999999,0.24162221010607718,-0.21568627450979752,0.10259180654704482,2.7488315278882336,Mean-reversion,-0.0012973698695593258,0.24228821010607718,0.24095621010607718,False,False,0
2025-09-09 16:40:00,2025-09-09 16:40:00,0.23879,0.23966,0.23868,0.2394,29831.0,0.0010814285714285724,0.2414902586274861,0.46938775510202463,0.28724778845033144,2.7555186040902164,Mean-reversion,0.002551288529153042,0.24213911577034325,0.24084140148462896,False,False,0
2025-09-09 16:45:00,2025-09-09 16:45:00,0.2394,0.2394,0.2385,0.23851,66755.0,0.001025000000000002,0.24141093315682072,-0.9777777777777559,0.6396134181802285,2.757997771242246,Mean-reversion,-0.0037245549532870905,0.24202593315682072,0.2407959331568207,False,False,0
2025-09-09 16:50:00,2025-09-09 16:50:00,0.23851,0.23895,0.23842,0.23892,31695.0,0.0010000000000000028,0.2413300385534139,0.8867924528301808,0.30539217851077755,2.7488687910190963,Mean-reversion,0.0017175296935194892,0.24193003855341388,0.2407300385534139,False,False,0
2025-09-09 16:55:00,2025-09-09 16:55:00,0.23892,0.24,0.23879,0.23972,35354.0,0.0010135714285714312,0.24126521486165176,0.5371900826446198,0.34237604445865694,2.7532203047483614,Mean-reversion,0.0033428077258792436,0.24187335771879462,0.2406570720045089,False,False,0
2025-09-09 17:00:00,2025-09-09 17:00:00,0.23972,0.24043,0.23958,0.24012,30398.0,0.0009285714285714314,0.24119925015012297,0.2705882352941215,0.29761549268884896,2.7434774313386154,Mean-reversion,0.0016672227936579361,0.24175639300726584,0.2406421072929801,False,False,0
2025-09-09 17:05:00,2025-09-09 17:05:00,0.24012,0.24053,0.23999,0.24043,45274.0,0.0009200000000000001,0.24115512170510886,0.6296296296296601,0.4429953031105146,2.742612742091165,Mean-reversion,0.0012901885048457217,0.24170712170510886,0.24060312170510886,False,False,0
2025-09-09 17:10:00,2025-09-09 17:10:00,0.24043,0.24167,0.24043,0.24145,120930.0,0.0009500000000000004,0.24105457697623334,0.6451612903225814,1.1761328097377275,2.790774497828515,Mean-reversion,0.004233425431062798,0.24162457697623332,0.24048457697623335,False,False,0
2025-09-09 17:15:00,2025-09-09 17:15:00,0.24145,0.24186,0.24044,0.24048,103903.0,0.0009728571428571443,0.24096043297563383,-0.9436619718309689,1.005072576066977,2.8003832696214026,Mean-reversion,-0.004025486314886519,0.24154414726134812,0.24037671868991953,False,False,0
2025-09-09 17:20:00,2025-09-09 17:20:00,0.24048,0.24063,0.23997,0.24027,74465.0,0.0008957142857142894,0.24083497675692786,-0.09090909090905268,0.7247823566376435,2.8001523449887364,Mean-reversion,-0.0008736350009637263,0.24137240532835644,0.24029754818549928,False,False,0
2025-09-09 17:25:00,2025-09-09 17:25:00,0.24027,0.24033,0.23882,0.23907,177282.0,0.000926428571428574,0.24070430170545962,-0.6688741721854266,1.683174810894592,2.8024714269179127,Mean-reversion,-0.005006894925934199,0.24126015884831675,0.24014844456260248,True,False,1
2025-09-09 17:30:00,2025-09-09 17:30:00,0.23907,0.23937,0.23861,0.2388,91217.0,0.0009207142857142886,0.24044378505750738,-0.4999999999999452,0.8827971324118274,2.799626689425667,Mean-reversion,-0.0011300145593193978,0.24099621362893595,0.23989135648607882,False,False,0
2025-09-09 17:35:00,2025-09-09 17:35:00,0.2388,0.2388,0.23787,0.23824,75074.0,0.0009128571428571478,0.24033578190732544,-0.2043010752688095,0.7251026367116169,2.8010172143982297,Mean-reversion,-0.0023478125827482293,0.24088349619303973,0.23978806762161115,False,False,0
2025-09-09 17:40:00,2025-09-09 17:40:00,0.23824,0.23927,0.23817,0.23917,50592.0,0.0009385714285714335,0.24028265998617834,0.8181818181817907,0.4864469216670172,2.805171121494577,Mean-reversion,0.0038960272150744307,0.24084580284332122,0.23971951712903547,False,False,0
2025-09-09 17:45:00,2025-09-09 17:45:00,0.23917,0.23953,0.23889,0.23936,39999.0,0.0009478571428571471,0.24007414195692214,0.4687499999999905,0.39280100510469945,2.7857041872927284,Mean-reversion,0.0007940986353390038,0.24064285624263643,0.23950542767120786,False,False,0
2025-09-09 17:50:00,2025-09-09 17:50:00,0.23936,0.23948,0.23901,0.23924,11006.0,0.000911428571428575,0.2400342098451341,-0.02127659574464316,0.10847758325427821,2.7851237095358234,Mean-reversion,-0.0005014626097560303,0.24058106698799125,0.23948735270227695,False,False,0
2025-09-09 17:55:00,2025-09-09 17:55:00,0.23924,0.23995,0.2391,0.23987,107948.0,0.0009078571428571448,0.2399686562466043,0.8117647058823583,1.050433755925727,2.7851619060284576,Mean-reversion,0.0026298777445824643,0.24051337053231858,0.23942394196089,False,False,0
2025-09-09 18:00:00,2025-09-09 18:00:00,0.23987,0.2404,0.23916,0.23936,56477.0,0.0009585714285714296,0.2396357714235289,-0.6774193548387429,0.587765466727751,2.823118666354186,Mean-reversion,-0.0021284151348262875,0.24021091428067176,0.23906062856638605,False,False,0
2025-09-09 18:05:00,2025-09-09 18:05:00,0.23936,0.2398,0.2392,0.23977,17976.0,0.0009150000000000032,0.23949275837575365,0.8999999999999954,0.19285505942569137,2.8511375330804447,Mean-reversion,0.001711435727566963,0.24004175837575364,0.23894375837575366,False,False,0
2025-09-09 18:10:00,2025-09-09 18:10:00,0.23977,0.23977,0.23882,0.23937,37025.0,0.0009221428571428594,0.23935499901500656,0.1578947368420868,0.4028838430929292,2.8461131238451043,Mean-reversion,-0.0016696585253801266,0.2399082847292923,0.23880171330072084,False,False,0
2025-09-09 18:15:00,2025-09-09 18:15:00,0.23937,0.23988,0.23908,0.23961,15778.0,0.0009407142857142907,0.23929043200294436,0.32499999999996876,0.1733450095422337,2.8406594353910912,Mean-reversion,0.0010021296091078794,0.23985486057437294,0.2387260034315158,False,False,0
2025-09-09 18:20:00,2025-09-09 18:20:00,0.23961,0.24041,0.23961,0.24032,33311.0,0.0009092857142857216,0.23922944388703263,0.7749999999999896,0.3693071817890794,2.840529726587901,Mean-reversion,0.0029587669783628042,0.23977501531560405,0.2386838724584612,False,False,0
2025-09-09 18:25:00,2025-09-09 18:25:00,0.24032,0.24095,0.24027,0.24056,46123.0,0.0008564285714285774,0.2391669249734723,-0.1470588235294394,0.5156254803629937,2.829647345222043,Mean-reversion,0.0009981701045037742,0.23968078211632945,0.23865306783061516,False,False,0
2025-09-09 18:30:00,2025-09-09 18:30:00,0.24056,0.24056,0.23978,0.24025,45523.0,0.0008650000000000047,0.23918484183418848,0.20512820512819602,0.5897810518440105,2.8242985138935404,Mean-reversion,-0.0012894908298717507,0.23970384183418847,0.23866584183418849,False,False,0
2025-09-09 18:35:00,2025-09-09 18:35:00,0.24025,0.2404,0.23954,0.23957,22748.0,0.0008185714285714343,0.23914133382198843,-0.9302325581395297,0.321941537117049,2.8264753284962127,Mean-reversion,-0.0028343981295040864,0.2396324766791313,0.23865019096484558,False,False,0
2025-09-09 18:40:00,2025-09-09 18:40:00,0.23957,0.24029,0.23954,0.23993,200860.0,0.0008178571428571479,0.23919000603261031,0.040000000000002964,2.7499803904510767,2.8246463850134576,Mean-reversion,0.001501564411432147,0.2396807203183246,0.23869929174689603,False,False,0
2025-09-09 18:45:00,2025-09-09 18:45:00,0.23993,0.24039,0.23991,0.24005,13145.0,0.0007857142857142883,0.23917916918385929,-0.41666666666663776,0.1854887998525403,2.8045593390117642,Mean-reversion,0.0005000208446193603,0.23965059775528785,0.23870774061243072,False,False,0
2025-09-09 18:50:00,2025-09-09 18:50:00,0.24005,0.24085,0.23992,0.24059,24532.0,0.000773571428571431,0.23916128031345027,0.44086021505374995,0.3501887690237393,2.816942129945279,Mean-reversion,0.0022470049401063885,0.23962542317059313,0.2386971374563074,False,False,0
2025-09-09 18:55:00,2025-09-09 18:55:00,0.24059,0.24079,0.24011,0.24037,202591.0,0.0007764285714285747,0.23921758520509104,-0.23529411764704442,2.7559831393722525,2.8165367928249205,Mean-reversion,-0.0009148370564856523,0.2396834423479482,0.23875172806223388,False,False,0
2025-09-09 19:00:00,2025-09-09 19:00:00,0.24037,0.24085,0.24027,0.24071,113201.0,0.0007842857142857175,0.2392452113685855,0.5172413793103382,1.53012275848824,2.826263527503369,Mean-reversion,0.001413486557780009,0.23971578279715694,0.23877463994001408,False,True,-1
2025-09-09 19:05:00,2025-09-09 19:05:00,0.24071,0.24091,0.24055,0.24072,18238.0,0.0007492857142857182,0.23924315124905088,-0.055555555555688335,0.2585383386133286,2.814482692562614,Mean-reversion,4.1542903439314336e-05,0.23969272267762232,0.23879357982047944,False,False,0
2025-09-09 19:10:00,2025-09-09 19:10:00,0.24072,0.24138,0.24064,0.24134,26008.0,0.0007135714285714344,0.23928343586833423,0.8918918918918615,0.3804707852964016,2.8187161457978163,Mean-reversion,0.0025722953236650636,0.23971157872547708,0.23885529301119138,False,False,0
2025-09-09 19:15:00,2025-09-09 19:15:00,0.24134,0.24158,0.24098,0.24157,64225.0,0.0007135714285714324,0.23937728724770732,0.9666666666667253,0.9599554586645883,2.8094567946027693,Mean-reversion,0.0009525585197706855,0.23980543010485017,0.23894914439056447,False,False,0
2025-09-09 19:20:00,2025-09-09 19:20:00,0.24157,0.24231,0.24152,0.24187,227821.0,0.0007021428571428595,0.2395560749393238,-0.11392405063292206,3.2517462430127977,2.8328175715039476,Mean-reversion,0.001241105570530214,0.2399773606536095,0.23913478922503809,False,False,0
2025-09-09 19:25:00,2025-09-09 19:25:00,0.24187,0.24229,0.24181,0.24229,76883.0,0.0006792857142857156,0.23962723298376581,1.0,1.1030368316187729,2.844106787115699,Mean-reversion,0.0017349640835819156,0.24003480441233724,0.2392196615551944,False,False,0
2025-09-09 19:30:00,2025-09-09 19:30:00,0.24229,0.24316,0.24188,0.24307,55085.0,0.0007135714285714265,0.23969677489038543,0.8593750000000302,0.8006346745476126,2.853530067109487,Mean-reversion,0.0032141118818335714,0.24012491774752828,0.23926863203324258,False,False,0
2025-09-09 19:35:00,2025-09-09 19:35:00,0.24307,0.24332,0.24211,0.24211,56878.0,0.0007514285714285715,0.23977300202513546,-1.0,0.8284254495867498,2.834278112637097,Mean-reversion,-0.00395729936443036,0.2402238591679926,0.23932214488227832,False,False,0
